SUMLEV,STATE,COUNTY,PLACE,COUSUB,CONCIT,PRIMGEO_FLAG,FUNCSTAT,NAME,STNAME,ESTIMATESBASE2020,POPESTIMATE2020,POPESTIMATE2021,POPESTIMATE2022,POPESTIMATE2023,POPESTIMATE2024
040,54,000,00000,00000,00000,0,A,West Virginia,West Virginia,1793736,1791646,1785618,1774122,1770495,1769979
162,54,000,00364,00000,00000,0,A,Addison (Webster Springs) town,West Virginia,729,727,716,700,689,679
162,54,000,00748,00000,00000,0,A,Albright town,West Virginia,248,248,249,247,246,246
162,54,000,00772,00000,00000,0,A,Alderson town,West Virginia,973,969,965,953,943,933
162,54,000,01780,00000,00000,0,A,Anawalt town,West Virginia,167,165,160,154,151,148
162,54,000,01900,00000,00000,0,A,Anmoore town,West Virginia,517,517,513,506,504,503
162,54,000,01996,00000,00000,0,A,Ansted town,West Virginia,1347,1347,1339,1319,1307,1288
162,54,000,03292,00000,00000,0,A,Athens town,West Virginia,1214,1211,1201,1194,1185,1178
162,54,000,03364,00000,00000,0,A,Auburn town,West Virginia,80,80,79,77,77,76
162,54,000,04204,00000,00000,0,A,Bancroft town,West Virginia,375,375,373,372,372,372
162,54,000,04276,00000,00000,0,A,Barboursville village,West Virginia,4439,4437,4408,4369,4352,4326
162,54,000,04612,00000,00000,0,A,Barrackville town,West Virginia,1211,1212,1206,1202,1201,1197
162,54,000,04876,00000,00000,0,A,Bath (Berkeley Springs) town,West Virginia,760,758,761,756,753,752
162,54,000,04924,00000,00000,0,A,Bayard town,West Virginia,217,217,216,212,212,210
162,54,000,05332,00000,00000,0,A,Beckley city,West Virginia,17270,17214,17019,16738,16608,16515
162,54,000,05452,00000,00000,0,A,Beech Bottom village,West Virginia,550,548,538,528,520,516
162,54,000,05788,00000,00000,0,A,Belington town,West Virginia,1808,1810,1808,1797,1802,1795
162,54,000,05836,00000,00000,0,A,Belle town,West Virginia,1160,1155,1136,1117,1104,1097
162,54,000,06004,00000,00000,0,A,Belmont city,West Virginia,865,863,857,850,831,822
162,54,000,06340,00000,00000,0,A,Benwood city,West Virginia,1273,1268,1250,1225,1213,1204
162,54,000,06844,00000,00000,0,A,Bethany town,West Virginia,776,775,763,761,757,753
162,54,000,06940,00000,00000,0,A,Bethlehem village,West Virginia,2620,2614,2594,2573,2568,2563
162,54,000,06988,00000,00000,0,A,Beverly town,West Virginia,597,596,596,585,580,574
162,54,000,08092,00000,00000,0,A,Blacksville town,West Virginia,117,117,118,118,119,119
162,54,000,08524,00000,00000,0,A,Bluefield city,West Virginia,9639,9608,9519,9388,9262,9157
162,54,000,08932,00000,00000,0,A,Bolivar town,West Virginia,1036,1036,1035,1013,1003,989
162,54,000,09700,00000,00000,0,A,Bradshaw town,West Virginia,205,203,196,189,185,182
162,54,000,09796,00000,00000,0,A,Bramwell town,West Virginia,275,274,272,269,265,263
162,54,000,09844,00000,00000,0,A,Brandonville town,West Virginia,129,129,129,129,128,128
162,54,000,10180,00000,00000,0,A,Bridgeport city,West Virginia,9241,9236,9208,9194,9271,9397
162,54,000,10852,00000,00000,0,A,Bruceton Mills town,West Virginia,63,63,63,63,62,63
162,54,000,11188,00000,00000,0,A,Buckhannon city,West Virginia,5187,5180,5148,5106,5058,5049
162,54,000,11284,00000,00000,0,A,Buffalo town,West Virginia,1203,1202,1202,1199,1197,1200
162,54,000,11716,00000,00000,0,A,Burnsville town,West Virginia,395,393,389,382,382,377
162,54,000,12124,00000,00000,0,A,Cairo town,West Virginia,174,173,173,168,169,168
162,54,000,12436,00000,00000,0,A,Camden-on-Gauley town,West Virginia,127,127,125,123,119,120
162,54,000,12484,00000,00000,0,A,Cameron city,West Virginia,863,859,849,833,825,818
162,54,000,13108,00000,00000,0,A,Capon Bridge town,West Virginia,419,419,428,426,423,426
162,54,000,13525,00000,00000,0,A,Carpendale town,West Virginia,860,858,853,851,847,842
162,54,000,13924,00000,00000,0,A,Cedar Grove town,West Virginia,719,717,706,696,690,685
162,54,000,14308,00000,00000,0,A,Ceredo city,West Virginia,1407,1403,1384,1359,1344,1334
162,54,000,14524,00000,00000,0,A,Chapmanville town,West Virginia,1020,1018,994,970,957,946
162,54,000,14600,00000,00000,0,A,Charleston city,West Virginia,48810,48639,47949,47228,46787,46482
162,54,000,14610,00000,00000,0,A,Charles Town city,West Virginia,6530,6526,6541,7115,7662,8869
162,54,000,15028,00000,00000,0,A,Chesapeake town,West Virginia,1335,1331,1315,1298,1287,1281
162,54,000,15076,00000,00000,0,A,Chester city,West Virginia,2204,2199,2159,2129,2118,2105
162,54,000,15628,00000,00000,0,A,Clarksburg city,West Virginia,15943,15913,15758,15481,15357,15262
162,54,000,15676,00000,00000,0,A,Clay town,West Virginia,399,396,388,382,376,371
162,54,000,15916,00000,00000,0,A,Clearview village,West Virginia,477,476,469,461,459,457
162,54,000,16012,00000,00000,0,A,Clendenin town,West Virginia,853,852,853,854,858,866
162,54,000,18412,00000,00000,0,A,Cowen town,West Virginia,491,489,484,476,471,466
162,54,000,20212,00000,00000,0,A,Danville town,West Virginia,673,671,660,648,639,636
162,54,000,20428,00000,00000,0,A,Davis town,West Virginia,600,602,595,585,584,578
162,54,000,20500,00000,00000,0,A,Davy town,West Virginia,208,206,199,192,188,185
162,54,000,20980,00000,00000,0,A,Delbarton town,West Virginia,420,418,411,400,393,388
