SUMLEV,STATE,COUNTY,PLACE,COUSUB,CONCIT,PRIMGEO_FLAG,FUNCSTAT,NAME,STNAME,ESTIMATESBASE2020,POPESTIMATE2020,POPESTIMATE2021,POPESTIMATE2022,POPESTIMATE2023,POPESTIMATE2024
040,28,000,00000,00000,00000,0,A,Mississippi,Mississippi,2961278,2958536,2947209,2941939,2943172,2943045
162,28,000,00100,00000,00000,0,A,Abbeville town,Mississippi,371,371,377,382,384,383
162,28,000,00180,00000,00000,0,A,Aberdeen city,Mississippi,4950,4960,4918,4848,4869,4833
162,28,000,00300,00000,00000,0,A,Ackerman town,Mississippi,1561,1555,1542,1534,1536,1544
162,28,000,00820,00000,00000,0,A,Algoma town,Mississippi,706,707,713,716,723,729
162,28,000,00940,00000,00000,0,A,Alligator town,Mississippi,115,114,112,110,106,107
162,28,000,01260,00000,00000,0,A,Amory city,Mississippi,6673,6655,6578,6477,6438,6412
162,28,000,01500,00000,00000,0,A,Anguilla town,Mississippi,496,492,474,456,487,468
162,28,000,01820,00000,00000,0,A,Arcola town,Mississippi,306,304,298,290,286,282
162,28,000,02100,00000,00000,0,A,Artesia town,Mississippi,329,328,325,323,321,323
162,28,000,02140,00000,00000,0,A,Ashland town,Mississippi,555,556,550,542,534,537
162,28,000,02700,00000,00000,0,A,Baldwyn city,Mississippi,3074,3071,3067,3060,3070,3084
162,28,000,03580,00000,00000,0,A,Bassfield town,Mississippi,192,191,189,184,182,182
162,28,000,03620,00000,00000,0,A,Batesville city,Mississippi,7515,7505,7426,7324,7348,7356
162,28,000,03980,00000,00000,0,A,Bay St. Louis city,Mississippi,9290,9436,9953,10567,10502,10526
162,28,000,04060,00000,00000,0,A,Bay Springs city,Mississippi,1664,1661,1558,1534,1522,1488
162,28,000,04500,00000,00000,0,A,Beaumont town,Mississippi,682,678,679,672,669,666
162,28,000,04540,00000,00000,0,A,Beauregard village,Mississippi,288,287,285,285,284,283
162,28,000,05100,00000,00000,0,A,Belmont town,Mississippi,1862,1860,1846,1829,1816,1817
162,28,000,05140,00000,00000,0,A,Belzoni city,Mississippi,1898,1883,1839,1782,1764,1740
162,28,000,05220,00000,00000,0,A,Benoit town,Mississippi,371,369,363,355,348,345
162,28,000,05380,00000,00000,0,A,Bentonia town,Mississippi,319,318,313,305,303,298
162,28,000,05820,00000,00000,0,A,Beulah town,Mississippi,243,242,240,236,233,232
162,28,000,06060,00000,00000,0,A,Big Creek village,Mississippi,133,132,130,129,127,127
162,28,000,06220,00000,00000,0,A,Biloxi city,Mississippi,49442,49428,49178,49111,48407,48144
162,28,000,07060,00000,00000,0,A,Blue Mountain town,Mississippi,955,952,923,925,922,897
162,28,000,07100,00000,00000,0,A,Blue Springs village,Mississippi,434,434,438,437,437,439
162,28,000,07540,00000,00000,0,A,Bolton town,Mississippi,442,440,434,428,421,420
162,28,000,07780,00000,00000,0,A,Booneville city,Mississippi,9193,9174,9216,9217,9273,9367
162,28,000,08180,00000,00000,0,A,Boyle town,Mississippi,532,532,520,508,499,493
162,28,000,08300,00000,00000,0,A,Brandon city,Mississippi,25097,25131,25383,25542,25756,25870
162,28,000,08460,00000,00000,0,A,Braxton village,Mississippi,186,185,185,183,183,184
162,28,000,08820,00000,00000,0,A,Brookhaven city,Mississippi,11688,11656,11733,11640,11620,11654
162,28,000,08980,00000,00000,0,A,Brooksville town,Mississippi,919,914,903,894,887,875
162,28,000,09180,00000,00000,0,A,Bruce town,Mississippi,1706,1700,1663,1649,1621,1621
162,28,000,09460,00000,00000,0,A,Bude town,Mississippi,793,791,793,785,786,772
162,28,000,09820,00000,00000,0,A,Burnsville town,Mississippi,862,861,856,851,844,846
162,28,000,10060,00000,00000,0,A,Byhalia town,Mississippi,1340,1340,1373,1366,1366,1370
162,28,000,10140,00000,00000,0,A,Byram city,Mississippi,13091,13034,12866,12747,12683,12656
