SUMLEV,STATE,COUNTY,PLACE,COUSUB,CONCIT,PRIMGEO_FLAG,FUNCSTAT,NAME,STNAME,ESTIMATESBASE2020,POPESTIMATE2020,POPESTIMATE2021,POPESTIMATE2022,POPESTIMATE2023,POPESTIMATE2024
040,51,000,00000,00000,00000,0,A,Virginia,Virginia,8631388,8637615,8658910,8683414,8734685,8811195
162,51,000,00148,00000,00000,0,A,Abingdon town,Virginia,8374,8368,8322,8316,8317,8316
162,51,000,00180,00000,00000,0,A,Accomac town,Virginia,520,519,519,516,516,516
162,51,000,00724,00000,00000,0,A,Alberta town,Virginia,302,301,304,300,299,297
162,51,000,01000,00000,00000,0,A,Alexandria city,Virginia,159463,159144,155129,155235,156271,159102
162,51,000,01528,00000,00000,0,A,Altavista town,Virginia,3378,3373,3349,3326,3331,3332
162,51,000,01672,00000,00000,0,A,Amherst town,Virginia,2110,2109,2114,2120,2122,2128
162,51,000,02040,00000,00000,0,A,Appalachia town,Virginia,1440,1436,1416,1397,1388,1376
162,51,000,02072,00000,00000,0,A,Appomattox town,Virginia,1914,1919,1944,1976,1991,2003
162,51,000,03368,00000,00000,0,A,Ashland town,Virginia,7590,7603,7687,7767,7843,7910
162,51,000,05544,00000,00000,0,A,Bedford town,Virginia,7620,7627,7680,7716,7782,7823
162,51,000,05912,00000,00000,0,A,Belle Haven town,Virginia,540,539,538,532,534,536
162,51,000,06968,00000,00000,0,A,Berryville town,Virginia,4581,4589,4627,4735,4762,4819
162,51,000,07480,00000,00000,0,A,Big Stone Gap town,Virginia,5251,5243,5191,5140,5122,5087
162,51,000,07784,00000,00000,0,A,Blacksburg town,Virginia,44834,44753,45659,45623,45663,45452
162,51,000,07832,00000,00000,0,A,Blackstone town,Virginia,3356,3355,3338,3333,3333,3344
162,51,000,08120,00000,00000,0,A,Bloxom town,Virginia,382,382,381,377,379,380
162,51,000,08152,00000,00000,0,A,Bluefield town,Virginia,5102,5096,5031,4984,4925,4871
162,51,000,08584,00000,00000,0,A,Boones Mill town,Virginia,258,258,259,258,261,260
162,51,000,08888,00000,00000,0,A,Bowling Green town,Virginia,1166,1168,1183,1201,1228,1252
162,51,000,08984,00000,00000,0,A,Boyce town,Virginia,751,753,758,778,782,793
162,51,000,09016,00000,00000,0,A,Boydton town,Virginia,300,299,298,301,299,301
162,51,000,09032,00000,00000,0,A,Boykins town,Virginia,515,513,515,509,512,510
162,51,000,09208,00000,00000,0,A,Branchville town,Virginia,119,119,119,117,119,119
162,51,000,09656,00000,00000,0,A,Bridgewater town,Virginia,6595,6594,6623,6691,6764,6826
162,51,000,09816,00000,00000,0,A,Bristol city,Virginia,17222,17303,17074,16884,16668,16316
162,51,000,10040,00000,00000,0,A,Broadway town,Virginia,4177,4179,4220,4265,4329,4384
162,51,000,10072,00000,00000,0,A,Brodnax town,Virginia,285,285,286,285,284,283
162,51,000,10296,00000,00000,0,A,Brookneal town,Virginia,1092,1091,1083,1075,1077,1076
162,51,000,10744,00000,00000,0,A,Buchanan town,Virginia,1194,1196,1206,1210,1210,1207
162,51,000,11032,00000,00000,0,A,Buena Vista city,Virginia,6641,6621,6624,6567,6574,6581
162,51,000,11560,00000,00000,0,A,Burkeville town,Virginia,419,418,417,416,416,419
162,51,000,12808,00000,00000,0,A,Cape Charles town,Virginia,1176,1179,1176,1206,1264,1288
162,51,000,12904,00000,00000,0,A,Capron town,Virginia,138,137,138,136,136,135
162,51,000,13784,00000,00000,0,A,Cedar Bluff town,Virginia,1060,1059,1046,1037,1024,1014
162,51,000,14952,00000,00000,0,A,Charlotte Court House town,Virginia,507,507,506,501,499,493
162,51,000,14968,00000,00000,0,A,Charlottesville city,Virginia,46513,46434,45713,45223,45047,44767
162,51,000,14984,00000,00000,0,A,Chase City town,Virginia,2052,2049,2046,2053,2048,2057
162,51,000,15000,00000,00000,0,A,Chatham town,Virginia,1225,1221,1214,1207,1201,1195
162,51,000,15112,00000,00000,0,A,Cheriton town,Virginia,487,484,474,465,462,458
162,51,000,16000,00000,00000,0,A,Chesapeake city,Virginia,249302,249726,251732,252493,253967,254997
162,51,000,16480,00000,00000,0,A,Chilhowie town,Virginia,1655,1655,1642,1630,1616,1610
162,51,000,16512,00000,00000,0,A,Chincoteague town,Virginia,3341,3338,3330,3282,3280,3279
162,51,000,16608,00000,00000,0,A,Christiansburg town,Virginia,23355,23309,22468,22588,22667,22632
162,51,000,16880,00000,00000,0,A,Claremont town,Virginia,306,307,306,304,307,309
162,51,000,16992,00000,00000,0,A,Clarksville town,Virginia,1302,1301,1299,1304,1302,1309
162,51,000,17296,00000,00000,0,A,Cleveland town,Virginia,138,138,137,135,135,134
162,51,000,17376,00000,00000,0,A,Clifton town,Virginia,243,242,241,239,240,242
162,51,000,17440,00000,00000,0,A,Clifton Forge town,Virginia,3547,3538,3489,3427,3406,3385
162,51,000,17504,00000,00000,0,A,Clinchco town,Virginia,244,243,239,237,233,230
162,51,000,17536,00000,00000,0,A,Clinchport town,Virginia,63,63,63,63,63,62
162,51,000,17552,00000,00000,0,A,Clintwood town,Virginia,1382,1378,1357,1342,1332,1313
162,51,000,17952,00000,00000,0,A,Coeburn town,Virginia,1609,1607,1590,1573,1567,1556
162,51,000,18400,00000,00000,0,A,Colonial Beach town,Virginia,3897,3904,3954,3936,3976,4038
162,51,000,18448,00000,00000,0,A,Colonial Heights city,Virginia,18146,18166,18207,18265,18446,18674
162,51,000,19600,00000,00000,0,A,Courtland town,Virginia,1296,1294,1297,1287,1294,1287
162,51,000,19728,00000,00000,0,A,Covington city,Virginia,5746,5745,5715,5668,5611,5663
162,51,000,19904,00000,00000,0,A,Craigsville town,Virginia,903,904,905,908,910,915
162,51,000,20160,00000,00000,0,A,Crewe town,Virginia,2261,2261,2245,2240,2239,2248
162,51,000,20752,00000,00000,0,A,Culpeper town,Virginia,20081,20165,20557,20738,21055,21464
162,51,000,21184,00000,00000,0,A,Damascus town,Virginia,792,791,787,788,791,790
162,51,000,21344,00000,00000,0,A,Danville city,Virginia,42586,42578,42292,42099,42108,41993
162,51,000,21648,00000,00000,0,A,Dayton town,Virginia,1684,1684,1697,1712,1737,1756
162,51,000,22160,00000,00000,0,A,Dendron town,Virginia,257,256,256,255,258,256
162,51,000,22560,00000,00000,0,A,Dillwyn town,Virginia,434,433,436,437,436,439
162,51,000,23376,00000,00000,0,A,Drakes Branch town,Virginia,531,531,529,526,523,516
162,51,000,23648,00000,00000,0,A,Dublin town,Virginia,2684,2684,2682,2664,2661,2657
162,51,000,23680,00000,00000,0,A,Duffield town,Virginia,70,70,70,69,69,69
162,51,000,23760,00000,00000,0,A,Dumfries town,Virginia,5677,5719,5698,5760,5937,5978
162,51,000,23952,00000,00000,0,A,Dungannon town,Virginia,254,254,253,253,252,251
162,51,000,24752,00000,00000,0,A,Eastville town,Virginia,302,300,296,293,293,291
162,51,000,25008,00000,00000,0,A,Edinburg town,Virginia,1183,1184,1200,1200,1206,1213
162,51,000,25408,00000,00000,0,A,Elkton town,Virginia,2944,2944,2968,2996,3037,3073
162,51,000,25808,00000,00000,0,A,Emporia city,Virginia,5751,5694,5628,5524,5479,5402
162,51,000,26416,00000,00000,0,A,Exmore town,Virginia,1470,1460,1441,1425,1423,1416
162,51,000,26496,00000,00000,0,A,Fairfax city,Virginia,24147,24179,24361,24825,25426,26340
162,51,000,27200,00000,00000,0,A,Falls Church city,Virginia,14657,14677,14515,14518,14805,15034
