SUMLEV,STATE,COUNTY,PLACE,COUSUB,CONCIT,PRIMGEO_FLAG,FUNCSTAT,NAME,STNAME,ESTIMATESBASE2020,POPESTIMATE2020,POPESTIMATE2021,POPESTIMATE2022,POPESTIMATE2023,POPESTIMATE2024
040,24,000,00000,00000,00000,0,A,Maryland,Maryland,6181629,6177935,6179403,6192440,6217062,6263220
162,24,000,00125,00000,00000,0,A,Aberdeen city,Maryland,16283,16270,16941,16858,18010,18451
162,24,000,00225,00000,00000,0,A,Accident town,Maryland,337,337,337,335,333,332
162,24,000,01600,00000,00000,0,A,Annapolis city,Maryland,40799,40857,40806,40707,40633,40689
162,24,000,04000,00000,00000,0,A,Baltimore city,Maryland,585720,583189,576575,570663,567517,568271
162,24,000,04250,00000,00000,0,A,Barclay town,Maryland,184,184,185,185,182,181
162,24,000,04475,00000,00000,0,A,Barnesville town,Maryland,144,144,143,143,144,145
162,24,000,04625,00000,00000,0,A,Barton town,Maryland,466,465,462,458,460,457
162,24,000,05550,00000,00000,0,A,Bel Air town,Maryland,10661,10698,10667,10598,10499,10395
162,24,000,06800,00000,00000,0,A,Berlin town,Maryland,5038,5064,5121,5284,5350,5349
162,24,000,06925,00000,00000,0,A,Berwyn Heights town,Maryland,3342,3335,3302,3286,3293,3325
162,24,000,07200,00000,00000,0,A,Betterton town,Maryland,285,283,284,284,284,283
162,24,000,07850,00000,00000,0,A,Bladensburg town,Maryland,9663,9643,9549,9515,9540,9635
162,24,000,08625,00000,00000,0,A,Boonsboro town,Maryland,3797,3778,3753,3788,3827,3850
162,24,000,08775,00000,00000,0,A,Bowie city,Maryland,58321,58226,57728,57576,57783,58421
162,24,000,09500,00000,00000,0,A,Brentwood town,Maryland,3824,3814,3775,3756,3763,3795
162,24,000,10225,00000,00000,0,A,Brookeville town,Maryland,164,164,163,163,164,168
162,24,000,10575,00000,00000,0,A,Brookview town,Maryland,45,45,45,45,45,46
162,24,000,10900,00000,00000,0,A,Brunswick city,Maryland,7770,7799,8137,8577,8781,9015
162,24,000,11400,00000,00000,0,A,Burkittsville town,Maryland,142,142,143,143,145,145
162,24,000,12400,00000,00000,0,A,Cambridge city,Maryland,13097,13091,13098,13083,13194,13262
162,24,000,13000,00000,00000,0,A,Capitol Heights town,Maryland,4047,4039,4000,3984,3996,4038
162,24,000,14325,00000,00000,0,A,Cecilton town,Maryland,673,673,675,681,684,688
