SUMLEV,STATE,COUNTY,PLACE,COUSUB,CONCIT,PRIMGEO_FLAG,FUNCSTAT,NAME,STNAME,ESTIMATESBASE2020,POPESTIMATE2020,POPESTIMATE2021,POPESTIMATE2022,POPESTIMATE2023,POPESTIMATE2024
040,41,000,00000,00000,00000,0,A,Oregon,Oregon,4237224,4243779,4254280,4247372,4253653,4272371
162,41,000,00275,00000,00000,0,A,Adair Village city,Oregon,987,986,1003,1019,1031,1028
162,41,000,00350,00000,00000,0,A,Adams city,Oregon,391,390,392,390,386,389
162,41,000,00500,00000,00000,0,A,Adrian city,Oregon,155,155,157,157,160,160
162,41,000,01000,00000,00000,0,A,Albany city,Oregon,56332,56526,56820,56768,56974,57156
162,41,000,02000,00000,00000,0,A,Amity city,Oregon,1751,1752,1762,1753,1760,1775
162,41,000,02250,00000,00000,0,A,Antelope city,Oregon,37,37,37,37,38,38
162,41,000,02800,00000,00000,0,A,Arlington city,Oregon,626,633,631,632,640,620
162,41,000,03050,00000,00000,0,A,Ashland city,Oregon,21394,21356,21514,21449,21020,20935
162,41,000,03150,00000,00000,0,A,Astoria city,Oregon,10185,10190,10304,10147,9977,9906
162,41,000,03200,00000,00000,0,A,Athena city,Oregon,1196,1197,1194,1191,1179,1184
162,41,000,03250,00000,00000,0,A,Aumsville city,Oregon,4243,4252,4257,4221,4198,4216
162,41,000,03300,00000,00000,0,A,Aurora city,Oregon,1141,1142,1151,1134,1125,1122
162,41,000,03650,00000,00000,0,A,Baker City city,Oregon,10099,10136,10224,10249,10227,10135
162,41,000,03800,00000,00000,0,A,Bandon city,Oregon,3324,3334,3354,3352,3327,3311
162,41,000,03850,00000,00000,0,A,Banks city,Oregon,1839,1838,1834,1816,1820,1831
162,41,000,04000,00000,00000,0,A,Barlow city,Oregon,134,134,136,137,139,141
162,41,000,04800,00000,00000,0,A,Bay City city,Oregon,1384,1389,1406,1392,1388,1381
162,41,000,05350,00000,00000,0,A,Beaverton city,Oregon,97538,97558,98533,97036,97645,98302
162,41,000,05800,00000,00000,0,A,Bend city,Oregon,99221,99687,102412,103208,104707,106926
162,41,000,07200,00000,00000,0,A,Boardman city,Oregon,3833,3846,3930,3939,4259,4345
162,41,000,07300,00000,00000,0,A,Bonanza town,Oregon,405,405,412,413,415,415
162,41,000,08650,00000,00000,0,A,Brookings city,Oregon,6746,6761,6815,6771,6649,6493
162,41,000,09050,00000,00000,0,A,Brownsville city,Oregon,1693,1697,1704,1842,1849,1859
162,41,000,09800,00000,00000,0,A,Burns city,Oregon,2731,2732,2767,2742,2707,2689
162,41,000,10050,00000,00000,0,A,Butte Falls town,Oregon,442,442,445,439,437,433
162,41,000,10750,00000,00000,0,A,Canby city,Oregon,18181,18219,18235,18111,18018,18027
162,41,000,10850,00000,00000,0,A,Cannon Beach city,Oregon,1500,1504,1531,1525,1507,1500
162,41,000,10950,00000,00000,0,A,Canyon City town,Oregon,659,660,663,657,656,643
162,41,000,11000,00000,00000,0,A,Canyonville city,Oregon,1640,1641,1655,1659,1666,1664
162,41,000,11150,00000,00000,0,A,Carlton city,Oregon,2236,2238,2250,2243,2254,2273
162,41,000,11600,00000,00000,0,A,Cascade Locks city,Oregon,1378,1380,1386,1387,1369,1367
162,41,000,11850,00000,00000,0,A,Cave Junction city,Oregon,2098,2102,2108,2088,2087,2092
162,41,000,12400,00000,00000,0,A,Central Point city,Oregon,19025,19099,19441,19235,19214,19128
162,41,000,13050,00000,00000,0,A,Chiloquin city,Oregon,762,763,771,769,767,769
162,41,000,13750,00000,00000,0,A,Clatskanie city,Oregon,1716,1722,1742,1747,1758,1782
162,41,000,14400,00000,00000,0,A,Coburg city,Oregon,1308,1314,1312,1306,1312,1348
162,41,000,14750,00000,00000,0,A,Columbia City city,Oregon,1951,1954,1961,1950,1949,1949
162,41,000,15000,00000,00000,0,A,Condon city,Oregon,710,717,715,715,724,701
162,41,000,15250,00000,00000,0,A,Coos Bay city,Oregon,15997,15986,15958,16021,15858,15801
162,41,000,15350,00000,00000,0,A,Coquille city,Oregon,4005,4008,4026,4024,3991,3972
162,41,000,15550,00000,00000,0,A,Cornelius city,Oregon,12735,12813,13499,14444,15108,15369
162,41,000,15800,00000,00000,0,A,Corvallis city,Oregon,59918,58345,57005,60734,61627,61993
