SUMLEV,STATE,COUNTY,PLACE,COUSUB,CONCIT,PRIMGEO_FLAG,FUNCSTAT,NAME,STNAME,ESTIMATESBASE2020,POPESTIMATE2020,POPESTIMATE2021,POPESTIMATE2022,POPESTIMATE2023,POPESTIMATE2024
040,16,000,00000,00000,00000,0,A,Idaho,Idaho,1839140,1849415,1904848,1944299,1971122,2001619
162,16,000,00100,00000,00000,0,A,Aberdeen city,Idaho,1760,1763,1795,1837,1845,1856
162,16,000,00280,00000,00000,0,A,Acequia city,Idaho,130,130,132,132,134,136
162,16,000,01000,00000,00000,0,A,Albion city,Idaho,242,242,249,251,253,257
162,16,000,01900,00000,00000,0,A,American Falls city,Idaho,4565,4567,4630,4692,4813,4863
162,16,000,01990,00000,00000,0,A,Ammon city,Idaho,17720,17876,18677,19031,19628,20095
162,16,000,03160,00000,00000,0,A,Arco city,Idaho,877,879,905,912,922,911
162,16,000,03340,00000,00000,0,A,Arimo city,Idaho,354,354,352,352,353,363
162,16,000,03610,00000,00000,0,A,Ashton city,Idaho,978,979,981,991,985,982
162,16,000,03700,00000,00000,0,A,Athol city,Idaho,704,709,725,733,733,738
162,16,000,04420,00000,00000,0,A,Bancroft city,Idaho,297,296,303,309,311,314
162,16,000,05230,00000,00000,0,A,Basalt city,Idaho,356,356,363,370,372,374
162,16,000,06220,00000,00000,0,A,Bellevue city,Idaho,2556,2564,2585,2633,2588,2582
162,16,000,07840,00000,00000,0,A,Blackfoot city,Idaho,12408,12410,12521,12783,12989,13224
162,16,000,08470,00000,00000,0,A,Bliss city,Idaho,257,257,258,260,261,265
162,16,000,08560,00000,00000,0,A,Bloomington city,Idaho,197,196,204,209,214,214
162,16,000,08830,00000,00000,0,A,Boise City city,Idaho,235717,236043,238214,237614,236433,237963
162,16,000,09370,00000,00000,0,A,Bonners Ferry city,Idaho,2526,2536,2607,2708,2724,2788
162,16,000,09730,00000,00000,0,A,Bovill city,Idaho,189,189,192,196,198,201
162,16,000,10810,00000,00000,0,A,Buhl city,Idaho,4567,4570,4659,4681,4726,4761
162,16,000,11260,00000,00000,0,A,Burley city,Idaho,11726,11763,11977,12145,12208,12211
162,16,000,11710,00000,00000,0,A,Butte City city,Idaho,79,79,81,82,85,86
162,16,000,12250,00000,00000,0,A,Caldwell city,Idaho,60170,60743,63962,66129,68708,73088
162,16,000,12520,00000,00000,0,A,Cambridge city,Idaho,349,350,360,365,370,365
162,16,000,12790,00000,00000,0,A,Carey city,Idaho,689,690,691,687,694,703
162,16,000,13150,00000,00000,0,A,Cascade city,Idaho,996,1001,1020,1016,1015,1026
162,16,000,13240,00000,00000,0,A,Castleford city,Idaho,214,214,218,218,224,226
162,16,000,13780,00000,00000,0,A,Challis city,Idaho,901,898,926,934,932,944
162,16,000,14680,00000,00000,0,A,Chubbuck city,Idaho,15577,15667,15801,16217,16391,16577
162,16,000,14950,00000,00000,0,A,Clark Fork city,Idaho,518,521,543,558,565,576
162,16,000,15490,00000,00000,0,A,Clayton city,Idaho,11,11,11,11,12,12
162,16,000,16120,00000,00000,0,A,Clifton city,Idaho,419,420,432,448,461,461
162,16,000,16750,00000,00000,0,A,Coeur d'Alene city,Idaho,54651,54954,56153,56755,56984,57355
162,16,000,18640,00000,00000,0,A,Cottonwood city,Idaho,817,821,854,898,914,921
162,16,000,18820,00000,00000,0,A,Council city,Idaho,870,879,919,945,958,975
162,16,000,19270,00000,00000,0,A,Craigmont city,Idaho,460,460,480,485,483,477
162,16,000,19720,00000,00000,0,A,Crouch city,Idaho,158,159,168,175,179,179
162,16,000,19900,00000,00000,0,A,Culdesac city,Idaho,414,414,418,420,420,417
162,16,000,20350,00000,00000,0,A,Dalton Gardens city,Idaho,2534,2539,2557,2535,2517,2498
162,16,000,20710,00000,00000,0,A,Dayton city,Idaho,513,518,526,527,536,539
162,16,000,20890,00000,00000,0,A,Deary city,Idaho,507,510,517,524,529,538
162,16,000,20980,00000,00000,0,A,Declo city,Idaho,339,339,349,355,359,363
162,16,000,21790,00000,00000,0,A,Dietrich city,Idaho,284,284,296,297,303,311
162,16,000,22330,00000,00000,0,A,Donnelly city,Idaho,248,251,258,258,256,255
162,16,000,22510,00000,00000,0,A,Dover city,Idaho,756,777,917,1002,1095,1137
162,16,000,22600,00000,00000,0,A,Downey city,Idaho,566,566,564,566,570,580
162,16,000,22690,00000,00000,0,A,Driggs city,Idaho,2024,2033,2185,2271,2290,2332
162,16,000,22780,00000,00000,0,A,Drummond city,Idaho,14,14,14,15,15,15
162,16,000,22960,00000,00000,0,A,Dubois city,Idaho,520,523,523,535,527,523
162,16,000,23410,00000,00000,0,A,Eagle city,Idaho,31141,31603,32831,33251,33149,33451
162,16,000,23680,00000,00000,0,A,East Hope city,Idaho,227,228,237,243,245,250
162,16,000,24310,00000,00000,0,A,Eden city,Idaho,395,395,398,398,402,406
162,16,000,25120,00000,00000,0,A,Elk River city,Idaho,140,140,142,143,146,144
162,16,000,25570,00000,00000,0,A,Emmett city,Idaho,7666,7723,7907,8312,8613,8803
162,16,000,26290,00000,00000,0,A,Fairfield city,Idaho,445,448,466,476,491,484
162,16,000,27460,00000,00000,0,A,Ferdinand city,Idaho,129,129,133,138,141,139
162,16,000,27550,00000,00000,0,A,Fernan Lake Village city,Idaho,166,166,166,164,162,160
162,16,000,27730,00000,00000,0,A,Filer city,Idaho,2786,2787,2851,2929,2985,3040
162,16,000,27910,00000,00000,0,A,Firth city,Idaho,519,521,529,538,541,542
162,16,000,28810,00000,00000,0,A,Franklin city,Idaho,1022,1027,1056,1095,1120,1128
162,16,000,28990,00000,00000,0,A,Fruitland city,Idaho,6077,6114,6471,6734,6880,7078
162,16,000,29620,00000,00000,0,A,Garden City city,Idaho,12304,12298,12314,12958,12822,12936
162,16,000,30160,00000,00000,0,A,Genesee city,Idaho,1029,1031,1047,1071,1087,1103
162,16,000,30340,00000,00000,0,A,Georgetown city,Idaho,501,502,511,519,517,509
162,16,000,31690,00000,00000,0,A,Glenns Ferry city,Idaho,1286,1284,1288,1301,1309,1288
162,16,000,32140,00000,00000,0,A,Gooding city,Idaho,3710,3721,3749,3761,3812,3825
162,16,000,32500,00000,00000,0,A,Grace city,Idaho,925,925,934,944,951,945
162,16,000,32770,00000,00000,0,A,Grand View city,Idaho,442,444,462,464,466,464
162,16,000,32950,00000,00000,0,A,Grangeville city,Idaho,3319,3328,3431,3563,3623,3627
162,16,000,33490,00000,00000,0,A,Greenleaf city,Idaho,812,811,816,803,794,792
162,16,000,34300,00000,00000,0,A,Hagerman city,Idaho,967,972,982,987,993,991
162,16,000,34390,00000,00000,0,A,Hailey city,Idaho,9167,9203,9515,9763,9873,9976
162,16,000,34930,00000,00000,0,A,Hansen city,Idaho,1090,1091,1099,1103,1114,1118
162,16,000,35200,00000,00000,0,A,Harrison city,Idaho,231,231,232,229,225,223
162,16,000,35830,00000,00000,0,A,Hauser city,Idaho,764,764,770,837,860,894
162,16,000,36370,00000,00000,0,A,Hayden city,Idaho,15562,15650,16228,16524,16442,16924
162,16,000,36460,00000,00000,0,A,Hayden Lake city,Idaho,653,656,664,670,672,672
162,16,000,36730,00000,00000,0,A,Hazelton city,Idaho,807,806,813,813,817,828
162,16,000,37360,00000,00000,0,A,Heyburn city,Idaho,3658,3669,3665,3612,3704,3744
162,16,000,38080,00000,00000,0,A,Hollister city,Idaho,241,243,254,264,266,267
162,16,000,38170,00000,00000,0,A,Homedale city,Idaho,2883,2912,3006,3134,3155,3147
162,16,000,38440,00000,00000,0,A,Hope city,Idaho,97,97,101,104,105,107
162,16,000,38620,00000,00000,0,A,Horseshoe Bend city,Idaho,719,725,823,843,840,830
162,16,000,39070,00000,00000,0,A,Huetter city,Idaho,100,100,102,103,105,104
162,16,000,39610,00000,00000,0,A,Idaho City city,Idaho,468,471,493,516,536,536
162,16,000,39700,00000,00000,0,A,Idaho Falls city,Idaho,65622,65929,67192,67852,68072,69523
162,16,000,40330,00000,00000,0,A,Inkom city,Idaho,794,797,807,827,834,843
162,16,000,40420,00000,00000,0,A,Iona city,Idaho,2726,2751,2889,3035,3112,3113
162,16,000,40510,00000,00000,0,A,Irwin city,Idaho,263,264,277,283,288,289
162,16,000,40600,00000,00000,0,A,Island Park city,Idaho,192,192,191,193,191,191
162,16,000,41320,00000,00000,0,A,Jerome city,Idaho,12346,12365,12631,12984,13175,13481
162,16,000,42130,00000,00000,0,A,Juliaetta city,Idaho,621,622,632,643,646,650
162,16,000,42400,00000,00000,0,A,Kamiah city,Idaho,1117,1117,1168,1181,1185,1163
162,16,000,42580,00000,00000,0,A,Kellogg city,Idaho,2315,2320,2384,2439,2454,2441
162,16,000,42760,00000,00000,0,A,Kendrick city,Idaho,289,290,293,299,300,304
162,16,000,43030,00000,00000,0,A,Ketchum city,Idaho,3547,3558,3577,3600,3629,3609
162,16,000,43570,00000,00000,0,A,Kimberly city,Idaho,4630,4653,4848,5095,5379,5592
162,16,000,44110,00000,00000,0,A,Kooskia city,Idaho,512,513,529,548,557,556
162,16,000,44200,00000,00000,0,A,Kootenai city,Idaho,945,957,1009,1038,1056,1083
162,16,000,44290,00000,00000,0,A,Kuna city,Idaho,24080,24515,26645,27328,28153,29127
162,16,000,45370,00000,00000,0,A,Lapwai city,Idaho,1210,1213,1227,1241,1247,1249
162,16,000,45820,00000,00000,0,A,Lava Hot Springs city,Idaho,359,359,371,376,375,375
162,16,000,45910,00000,00000,0,A,Leadore city,Idaho,96,96,98,100,100,100
162,16,000,46540,00000,00000,0,A,Lewiston city,Idaho,34210,34250,34512,34906,34837,34693
162,16,000,46720,00000,00000,0,A,Lewisville city,Idaho,416,416,425,430,443,446
162,16,000,48790,00000,00000,0,A,McCall city,Idaho,3677,3718,3877,3967,4058,4104
162,16,000,48880,00000,00000,0,A,McCammon city,Idaho,827,828,821,823,820,824
162,16,000,49240,00000,00000,0,A,Mackay city,Idaho,442,442,464,471,479,480
162,16,000,50140,00000,00000,0,A,Malad City city,Idaho,2295,2293,2297,2287,2347,2326
162,16,000,50230,00000,00000,0,A,Malta city,Idaho,166,166,170,172,175,178
162,16,000,50950,00000,00000,0,A,Marsing city,Idaho,1223,1231,1263,1264,1260,1245
162,16,000,51850,00000,00000,0,A,Melba city,Idaho,571,570,576,570,585,625
162,16,000,52030,00000,00000,0,A,Menan city,Idaho,715,715,723,726,734,734
162,16,000,52120,00000,00000,0,A,Meridian city,Idaho,117794,119496,125865,130176,135322,139740
162,16,000,52660,00000,00000,0,A,Middleton city,Idaho,9444,9567,10215,10678,11072,11730
162,16,000,52750,00000,00000,0,A,Midvale city,Idaho,193,194,200,208,216,218
162,16,000,53110,00000,00000,0,A,Minidoka city,Idaho,83,83,85,83,85,84
162,16,000,53920,00000,00000,0,A,Montpelier city,Idaho,2645,2639,2701,2743,2726,2696
162,16,000,54100,00000,00000,0,A,Moore city,Idaho,163,163,170,172,175,175
162,16,000,54550,00000,00000,0,A,Moscow city,Idaho,25456,25521,25945,26458,26617,26894
162,16,000,54730,00000,00000,0,A,Mountain Home city,Idaho,16064,16073,16229,16573,16745,16912
162,16,000,55270,00000,00000,0,A,Moyie Springs city,Idaho,824,832,877,982,1088,1225
162,16,000,55450,00000,00000,0,A,Mud Lake city,Idaho,315,318,330,342,353,359
162,16,000,55630,00000,00000,0,A,Mullan city,Idaho,645,646,664,676,679,675
162,16,000,55900,00000,00000,0,A,Murtaugh city,Idaho,115,115,121,120,123,123
162,16,000,56260,00000,00000,0,A,Nampa city,Idaho,100428,101430,106617,111229,114825,117350
162,16,000,56800,00000,00000,0,A,Newdale city,Idaho,332,331,331,334,334,332
162,16,000,56890,00000,00000,0,A,New Meadows city,Idaho,516,521,545,570,634,659
162,16,000,56980,00000,00000,0,A,New Plymouth city,Idaho,1500,1515,1536,1542,1564,1608
162,16,000,57250,00000,00000,0,A,Nezperce city,Idaho,455,455,478,482,480,475
162,16,000,58060,00000,00000,0,A,Notus city,Idaho,612,611,615,613,610,606
162,16,000,58330,00000,00000,0,A,Oakley city,Idaho,784,787,802,816,823,831
162,16,000,58600,00000,00000,0,A,Oldtown city,Idaho,221,222,237,251,256,260
162,16,000,58870,00000,00000,0,A,Onaway city,Idaho,197,197,204,212,217,220
162,16,000,59320,00000,00000,0,A,Orofino city,Idaho,3225,3229,3249,3256,3305,3285
162,16,000,59590,00000,00000,0,A,Osburn city,Idaho,1591,1597,1641,1677,1688,1678
162,16,000,60040,00000,00000,0,A,Oxford city,Idaho,39,39,41,41,43,43
162,16,000,60580,00000,00000,0,A,Paris city,Idaho,542,540,553,558,551,555
162,16,000,60760,00000,00000,0,A,Parker city,Idaho,301,301,300,303,300,298
162,16,000,60940,00000,00000,0,A,Parma city,Idaho,2101,2101,2127,2138,2165,2198
162,16,000,61210,00000,00000,0,A,Paul city,Idaho,1192,1197,1438,1720,1722,1722
162,16,000,61300,00000,00000,0,A,Payette city,Idaho,8133,8200,8443,8591,8657,8754
162,16,000,61840,00000,00000,0,A,Peck city,Idaho,165,165,167,170,171,172
162,16,000,62740,00000,00000,0,A,Pierce city,Idaho,466,467,504,528,524,520
162,16,000,63100,00000,00000,0,A,Pinehurst city,Idaho,1682,1684,1738,1779,1789,1784
162,16,000,63550,00000,00000,0,A,Placerville city,Idaho,46,46,48,49,48,48
162,16,000,63910,00000,00000,0,A,Plummer city,Idaho,1013,1016,1042,1110,1115,1125
162,16,000,64090,00000,00000,0,A,Pocatello city,Idaho,56324,56434,57385,57972,58176,58231
162,16,000,64450,00000,00000,0,A,Ponderay city,Idaho,1298,1305,1472,1603,1963,2011
162,16,000,64810,00000,00000,0,A,Post Falls city,Idaho,38605,39304,42717,44240,44885,45800
162,16,000,64900,00000,00000,0,A,Potlatch city,Idaho,767,768,778,789,799,810
162,16,000,65260,00000,00000,0,A,Preston city,Idaho,5590,5625,5778,5984,6118,6160
162,16,000,65530,00000,00000,0,A,Priest River city,Idaho,1665,1674,1741,1791,1811,1847
162,16,000,66340,00000,00000,0,A,Rathdrum city,Idaho,9215,9291,10223,10646,11592,12626
162,16,000,67150,00000,00000,0,A,Reubens city,Idaho,44,44,47,46,47,48
162,16,000,67420,00000,00000,0,A,Rexburg city,Idaho,39790,39764,40394,41109,40707,40695
162,16,000,67600,00000,00000,0,A,Richfield city,Idaho,428,428,439,448,467,476
162,16,000,67780,00000,00000,0,A,Rigby city,Idaho,5042,5073,5253,5442,5586,5683
162,16,000,67870,00000,00000,0,A,Riggins city,Idaho,366,367,377,390,395,394
162,16,000,67960,00000,00000,0,A,Ririe city,Idaho,664,666,695,700,707,715
162,16,000,68500,00000,00000,0,A,Roberts city,Idaho,500,500,536,563,577,583
162,16,000,69130,00000,00000,0,A,Rockland city,Idaho,241,241,243,257,261,263
162,16,000,70660,00000,00000,0,A,Rupert city,Idaho,6039,6063,6069,6197,6296,6343
162,16,000,71020,00000,00000,0,A,St. Anthony city,Idaho,3696,3707,3761,3936,4045,4093
162,16,000,71110,00000,00000,0,A,St. Charles city,Idaho,163,163,172,181,186,185
162,16,000,71470,00000,00000,0,A,St. Maries city,Idaho,2358,2365,2421,2481,2478,2487
162,16,000,71650,00000,00000,0,A,Salmon city,Idaho,3103,3096,3170,3217,3278,3257
162,16,000,72100,00000,00000,0,A,Sandpoint city,Idaho,8658,8731,9160,9785,10050,10444
162,16,000,73450,00000,00000,0,A,Shelley city,Idaho,4794,4841,5035,5131,5199,5262
162,16,000,73900,00000,00000,0,A,Shoshone city,Idaho,1660,1660,1699,1721,1728,1757
162,16,000,75070,00000,00000,0,A,Smelterville city,Idaho,668,669,687,702,710,705
162,16,000,75195,00000,00000,0,A,Soda Springs city,Idaho,3122,3113,3144,3175,3171,3162
162,16,000,75970,00000,00000,0,A,Spencer city,Idaho,30,30,30,31,31,31
162,16,000,76060,00000,00000,0,A,Spirit Lake city,Idaho,2337,2346,2456,2508,2477,2465
162,16,000,76780,00000,00000,0,A,Stanley city,Idaho,117,116,120,119,118,122
162,16,000,76870,00000,00000,0,A,Star city,Idaho,11282,11466,13010,14718,16387,18208
162,16,000,77050,00000,00000,0,A,State Line city,Idaho,37,37,37,39,38,38
162,16,000,77500,00000,00000,0,A,Stites city,Idaho,172,173,179,185,188,187
162,16,000,78040,00000,00000,0,A,Sugar City city,Idaho,1719,1733,1934,2064,2145,2395
162,16,000,78850,00000,00000,0,A,Sun Valley city,Idaho,1787,1790,1805,1810,1782,1771
162,16,000,79120,00000,00000,0,A,Swan Valley city,Idaho,226,240,255,282,302,310
162,16,000,80200,00000,00000,0,A,Tensed city,Idaho,85,85,89,93,94,96
162,16,000,80380,00000,00000,0,A,Teton city,Idaho,789,791,804,831,841,850
162,16,000,80470,00000,00000,0,A,Tetonia city,Idaho,310,311,312,304,289,281
162,16,000,82360,00000,00000,0,A,Troy city,Idaho,887,888,903,917,929,942
162,16,000,82810,00000,00000,0,A,Twin Falls city,Idaho,51843,52116,53552,54485,55114,55589
162,16,000,83350,00000,00000,0,A,Ucon city,Idaho,1166,1168,1220,1229,1234,1218
162,16,000,84250,00000,00000,0,A,Victor city,Idaho,2154,2170,2235,2250,2302,2442
162,16,000,84790,00000,00000,0,A,Wallace city,Idaho,789,790,811,825,828,823
162,16,000,85240,00000,00000,0,A,Wardner city,Idaho,193,193,199,204,205,204
162,16,000,85420,00000,00000,0,A,Warm River city,Idaho,1,1,1,1,1,1
162,16,000,86050,00000,00000,0,A,Weippe city,Idaho,408,408,414,417,421,414
162,16,000,86140,00000,00000,0,A,Weiser city,Idaho,5631,5663,5834,5974,6104,6112
162,16,000,86320,00000,00000,0,A,Wendell city,Idaho,2918,2928,2950,2977,3025,3032
162,16,000,87040,00000,00000,0,A,Weston city,Idaho,508,512,527,537,549,572
162,16,000,87310,00000,00000,0,A,White Bird city,Idaho,81,81,84,86,88,87
162,16,000,87670,00000,00000,0,A,Wilder city,Idaho,1599,1596,1661,1646,1694,1725
162,16,000,87850,00000,00000,0,A,Winchester city,Idaho,352,352,364,368,370,366
162,16,000,88480,00000,00000,0,A,Worley city,Idaho,254,254,257,254,250,250
050,16,001,00000,00000,00000,0,A,Ada County,Idaho,494969,498301,513098,520788,526690,535799
157,16,001,08830,00000,00000,1,A,Boise City city,Idaho,235717,236043,238214,237614,236433,237963
157,16,001,23410,00000,00000,1,A,Eagle city,Idaho,31141,31603,32831,33251,33149,33451
157,16,001,29620,00000,00000,1,A,Garden City city,Idaho,12304,12298,12314,12958,12822,12936
157,16,001,44290,00000,00000,1,A,Kuna city,Idaho,24080,24515,26645,27328,28153,29127
157,16,001,52120,00000,00000,1,A,Meridian city,Idaho,117794,119496,125865,130176,135322,139740
157,16,001,76870,00000,00000,1,A,Star city (pt.),Idaho,11250,11434,12973,14675,16340,18155
157,16,001,99990,00000,00000,1,S,Balance of Ada County,Idaho,62683,62912,64256,64786,64471,64427
050,16,003,00000,00000,00000,0,A,Adams County,Idaho,4379,4425,4621,4780,4898,4998
157,16,003,18820,00000,00000,1,A,Council city,Idaho,870,879,919,945,958,975
157,16,003,56890,00000,00000,1,A,New Meadows city,Idaho,516,521,545,570,634,659
157,16,003,99990,00000,00000,1,F,Balance of Adams County,Idaho,2993,3025,3157,3265,3306,3364
050,16,005,00000,00000,00000,0,A,Bannock County,Idaho,87023,87281,88523,89871,90585,91010
157,16,005,03340,00000,00000,1,A,Arimo city,Idaho,354,354,352,352,353,363
157,16,005,14680,00000,00000,1,A,Chubbuck city,Idaho,15577,15667,15801,16217,16391,16577
157,16,005,22600,00000,00000,1,A,Downey city,Idaho,566,566,564,566,570,580
157,16,005,40330,00000,00000,1,A,Inkom city,Idaho,794,797,807,827,834,843
157,16,005,45820,00000,00000,1,A,Lava Hot Springs city,Idaho,359,359,371,376,375,375
157,16,005,48880,00000,00000,1,A,McCammon city,Idaho,827,828,821,823,820,824
157,16,005,64090,00000,00000,1,A,Pocatello city (pt.),Idaho,56324,56434,57385,57972,58176,58231
157,16,005,99990,00000,00000,1,S,Balance of Bannock County,Idaho,12222,12276,12422,12738,13066,13217
050,16,007,00000,00000,00000,0,A,Bear Lake County,Idaho,6370,6367,6569,6751,6783,6779
157,16,007,08560,00000,00000,1,A,Bloomington city,Idaho,197,196,204,209,214,214
157,16,007,30340,00000,00000,1,A,Georgetown city,Idaho,501,502,511,519,517,509
157,16,007,53920,00000,00000,1,A,Montpelier city,Idaho,2645,2639,2701,2743,2726,2696
157,16,007,60580,00000,00000,1,A,Paris city,Idaho,542,540,553,558,551,555
157,16,007,71110,00000,00000,1,A,St. Charles city,Idaho,163,163,172,181,186,185
