SUMLEV,STATE,COUNTY,PLACE,COUSUB,CONCIT,PRIMGEO_FLAG,FUNCSTAT,NAME,STNAME,ESTIMATESBASE2020,POPESTIMATE2020,POPESTIMATE2021,POPESTIMATE2022,POPESTIMATE2023,POPESTIMATE2024
040,04,000,00000,00000,00000,0,A,Arizona,Arizona,7158110,7187135,7274078,7377566,7473027,7582384
162,04,000,02830,00000,00000,0,A,Apache Junction city,Arizona,38515,38735,39743,40241,41348,44309
162,04,000,04720,00000,00000,0,A,Avondale city,Arizona,89343,89566,90479,91624,94036,96609
162,04,000,05770,00000,00000,0,A,Benson city,Arizona,5406,5400,5406,5394,5398,5499
162,04,000,06260,00000,00000,0,A,Bisbee city,Arizona,4922,4919,4959,5004,5011,4957
162,04,000,07940,00000,00000,0,A,Buckeye city,Arizona,91526,93741,101678,105576,109374,114334
162,04,000,08220,00000,00000,0,A,Bullhead City city,Arizona,41352,41494,42189,42559,42978,43266
162,04,000,09690,00000,00000,0,A,Camp Verde town,Arizona,12288,12309,12459,12597,12658,12608
162,04,000,10180,00000,00000,0,A,Carefree town,Arizona,3684,3689,3690,3689,3665,3657
162,04,000,10530,00000,00000,0,A,Casa Grande city,Arizona,53660,54126,57429,60109,64027,68927
162,04,000,11300,00000,00000,0,A,Cave Creek town,Arizona,4895,4931,5008,5137,5175,5177
162,04,000,12000,00000,00000,0,A,Chandler city,Arizona,276103,277429,279667,280996,281543,281231
162,04,000,12840,00000,00000,0,A,Chino Valley town,Arizona,13019,13118,13494,13689,13852,13911
162,04,000,13890,00000,00000,0,A,Clarkdale town,Arizona,4441,4469,4626,4842,4937,4951
162,04,000,14380,00000,00000,0,A,Clifton town,Arizona,3929,3912,3830,3773,3788,3815
162,04,000,14870,00000,00000,0,A,Colorado City town,Arizona,2476,2478,2515,2529,2714,3317
162,04,000,15500,00000,00000,0,A,Coolidge city,Arizona,13253,13433,14934,16727,18366,19674
162,04,000,16410,00000,00000,0,A,Cottonwood city,Arizona,12085,12109,12272,12705,12885,12939
162,04,000,19145,00000,00000,0,A,Dewey-Humboldt town,Arizona,4331,4376,4468,4504,4562,4589
162,04,000,20050,00000,00000,0,A,Douglas city,Arizona,16533,16511,16335,15569,15683,15819
162,04,000,20750,00000,00000,0,A,Duncan town,Arizona,691,689,675,669,671,671
162,04,000,20960,00000,00000,0,A,Eagar town,Arizona,4388,4392,4393,4423,4443,4438
162,04,000,22220,00000,00000,0,A,El Mirage city,Arizona,35799,35953,35982,35994,36013,36468
162,04,000,22360,00000,00000,0,A,Eloy city,Arizona,15624,15673,16625,17059,18576,19199
162,04,000,23620,00000,00000,0,A,Flagstaff city,Arizona,76845,77091,74817,76035,76819,77539
162,04,000,23760,00000,00000,0,A,Florence town,Arizona,27361,27295,25915,25435,24308,24891
162,04,000,25300,00000,00000,0,A,Fountain Hills town,Arizona,23818,23873,23852,23788,23715,23696
162,04,000,25720,00000,00000,0,A,Fredonia town,Arizona,1318,1312,1323,1317,1305,1290
162,04,000,27050,00000,00000,0,A,Gila Bend town,Arizona,1889,1890,1884,1876,1860,1847
162,04,000,27400,00000,00000,0,A,Gilbert town,Arizona,267882,269429,274421,281946,286632,288790
162,04,000,27820,00000,00000,0,A,Glendale city,Arizona,248399,248938,249842,252162,255001,258143
162,04,000,28030,00000,00000,0,A,Globe city,Arizona,7248,7251,7165,7219,7191,7176
162,04,000,28380,00000,00000,0,A,Goodyear city,Arizona,96165,97814,102778,107415,112157,118186
162,04,000,30270,00000,00000,0,A,Guadalupe town,Arizona,5317,5328,5313,5286,5238,5197
162,04,000,32020,00000,00000,0,A,Hayden town,Arizona,516,516,516,517,515,513
162,04,000,33280,00000,00000,0,A,Holbrook city,Arizona,4851,4847,4870,4888,4870,4837
162,04,000,34120,00000,00000,0,A,Huachuca City town,Arizona,1630,1627,1625,1615,1607,1604
162,04,000,36290,00000,00000,0,A,Jerome town,Arizona,463,463,468,467,463,457
162,04,000,37200,00000,00000,0,A,Kearny town,Arizona,1733,1739,1774,1779,1822,1898
162,04,000,37620,00000,00000,0,A,Kingman city,Arizona,32689,32894,33870,34637,35077,35383
162,04,000,39370,00000,00000,0,A,Lake Havasu City city,Arizona,57128,57368,58177,58428,58802,59037
162,04,000,41330,00000,00000,0,A,Litchfield Park city,Arizona,6853,6897,6948,6965,6919,6863
162,04,000,43990,00000,00000,0,A,Mammoth town,Arizona,1081,1085,1107,1111,1137,1181
162,04,000,44270,00000,00000,0,A,Marana town,Arizona,51906,52626,54694,56071,58825,62380
162,04,000,44410,00000,00000,0,A,Maricopa city,Arizona,58142,58856,62472,66373,71362,76654
162,04,000,46000,00000,00000,0,A,Mesa city,Arizona,504374,505950,509284,512545,513993,517151
162,04,000,46350,00000,00000,0,A,Miami town,Arizona,1541,1541,1540,1541,1536,1531
162,04,000,49640,00000,00000,0,A,Nogales city,Arizona,19763,19750,19720,19854,19901,19965
162,04,000,51600,00000,00000,0,A,Oro Valley town,Arizona,47072,47226,47803,48304,48556,48855
162,04,000,51810,00000,00000,0,A,Page city,Arizona,7441,7421,7370,7354,7322,7230
162,04,000,52930,00000,00000,0,A,Paradise Valley town,Arizona,12661,12686,12667,12603,12557,12523
162,04,000,53070,00000,00000,0,A,Parker town,Arizona,3412,3421,3342,3370,3420,3456
162,04,000,53490,00000,00000,0,A,Patagonia town,Arizona,801,800,797,798,797,796
162,04,000,53700,00000,00000,0,A,Payson town,Arizona,16356,16401,16509,16654,16757,16762
162,04,000,54050,00000,00000,0,A,Peoria city,Arizona,190988,191989,194946,197869,199649,199924
162,04,000,55000,00000,00000,0,A,Phoenix city,Arizona,1608415,1612593,1625132,1644798,1656231,1673164
162,04,000,55560,00000,00000,0,A,Pima town,Arizona,2847,2855,2906,2984,3042,3148
162,04,000,55980,00000,00000,0,A,Pinetop-Lakeside town,Arizona,4011,4016,4090,4126,4163,4148
162,04,000,57380,00000,00000,0,A,Prescott city,Arizona,45903,46075,47159,47643,47902,48224
162,04,000,57450,00000,00000,0,A,Prescott Valley town,Arizona,46745,46972,48186,49125,50156,51440
162,04,000,58010,00000,00000,0,A,Quartzsite town,Arizona,2411,2412,2353,2371,2403,2425
162,04,000,58150,00000,00000,0,A,Queen Creek town,Arizona,59489,60872,66290,70732,77495,83781
162,04,000,62000,00000,00000,0,A,Safford city,Arizona,10120,10135,10274,10285,10268,10257
162,04,000,62140,00000,00000,0,A,Sahuarita town,Arizona,34100,34356,35243,35703,36538,37448
162,04,000,62350,00000,00000,0,A,St. Johns city,Arizona,3421,3418,3396,3403,3372,3352
162,04,000,63470,00000,00000,0,A,San Luis city,Arizona,35467,35771,36295,36056,38530,40064
162,04,000,65000,00000,00000,0,A,Scottsdale city,Arizona,241334,241868,242715,243072,245236,246170
162,04,000,65350,00000,00000,0,A,Sedona city,Arizona,9680,9693,9764,9804,9841,9778
162,04,000,66470,00000,00000,0,A,Show Low city,Arizona,11735,11765,11960,12135,12273,12366
162,04,000,66820,00000,00000,0,A,Sierra Vista city,Arizona,45322,45400,45698,45403,44575,44710
162,04,000,67800,00000,00000,0,A,Snowflake town,Arizona,6105,6107,6284,6477,6590,6736
162,04,000,68080,00000,00000,0,A,Somerton city,Arizona,14204,14235,14422,14562,14764,14902
